"﻿CADEAU100",,
"ME00480",,"Flûte;flûte à champagne;flûte Atelier;Luigi Bormioli "
"ME00481",,"Gobelet;gobelet haut;gobelet Atelier;Luigi Bormioli "
"ME00482",,"Gobelet;gobelet haut;gobelet Atelier;Luigi Bormioli "
"ME00483",,"Gobelet;gobelet haut;gobelet Atelier;Luigi Bormioli "
"ME00484",,"Verre;verre à vin;verre à vin Esperienze;Luigi Bormioli "
"ME00485",,"Verre;verre à vin;verre à vin Esperienze;Luigi Bormioli "
"ME00486",,"Gobelet;gobelet haut;gobelet Michelangelo;Luigi Bormioli "
"ME00487",,"Gobelet;gobelet bas;gobelet Michelangelo;Luigi bormioli "
"ME00488",,"Gobelet;gobelet bas;gobelet Michelangelo;Luigi bormioli "
"ME00489",,"Gobelet;gobelet haut;gobelet Michelangelo;Luigi Bormioli "
"ME00490",,"Gobelet;gobelet haut;gobelet Michelangelo;Luigi Bormioli "
"ME00491",,"Gobelet;gobelet bas;gobelet Michelangelo;Luigi bormioli "
"ME00492",,"gobelet haut, gobelets hauts, gobelet forme haute, gobelets forme haute, tumbler, verre à longdrink, verres à longdrink, verre oval, verres ovals, verre forme ovale, verres forme ovale, veronese, luigi bormioli, achat, vente, acheter "
"ME00493",,"Gobelet;gobelet bas;gobelet Veronese;Luigi bormioli "
"BOVE00001",,"Luigi Bormioli;Ametista;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre Grand Vin "
"BOVE00002",,"Luigi Bormioli;Ametista;verre;verre à eau "
"BOVE00003",,"Luigi Bormioli;Ametista;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00005",,"Luigi Bormioli;Magnifico;verre;verre à shooter;shot;verre à shot;liqueur;verre à liqueur;verre à digestif "
"BOVE00006",,"Luigi Bormioli;Ametista;verre;verre à eau;gobelet;gobelet à eau;gobelet eau "
"BOVE00007",,"Luigi Bormioli;Ametista;verre;verre à whisky;old fashioned;verre old fashioned;bar;verre de bar "
"BOVE00008",,"Luigi Bormioli;Atelier;verre;verre à dégustation;verre de dégustation;verre à vin;snifter;Barolo;verre Barolo "
"BOVE00009",,"Luigi Bormioli;Atelier;verre;verre à dégustation;verre de dégustation;verre à vin;snifter;Chardonnay;Verre à vin type Chardonnay "
"BOVE00010",,"Luigi Bormioli;Atelier;verre;verre à vin;vin;verre à pied;verre à vin à pied;Prosecco;flûte à champagne;flûte "
"BOVE00011",,"Luigi Bormioli;Atelier;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Cabernet;Verre à vin type Cabernet "
"BOVE00012",,"Luigi Bormioli;Atelier;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Pinot noir;Verre à vin type Pinot noir "
"BOVE00013",,"Luigi Bormioli;Atelier;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Riesling;Verre à vin Riesling "
"BOVE00016",,"Luigi Bormioli;Conica;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre Conica "
"BOVE00017",,"Luigi Bormioli;Conica;verre;verre à vin;vin;verre à pied;verre à vin à pied;Martini;verre à Martini "
"BOVE00018",,"Luigi Bormioli;Conica;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00020",,"Luigi Bormioli;D.O.C;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00021",,"Luigi Bormioli;D.O.C;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00022",,"Luigi Bormioli;D.O.C;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00023",,"Luigi Bormioli;D.O.C;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00024",,"Luigi Bormioli;Esperienze;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;All Purpose;verre All Purpose "
"BOVE00025",,"Luigi Bormioli;Esperienze;verre;verre à vin;vin;verre à pied;verre à vin à pied;Bordeaux;Verre à vin de Bordeaux "
"BOVE00026",,"Luigi Bormioli;Esperienze;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Cabernet;Verre à vin type Cabernet "
"BOVE00027",,"Luigi Bormioli;Esperienze;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Chardonnay;Verre à vin type Chardonnay "
"BOVE00028",,"Luigi Bormioli;Esperienze;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00029",,"Luigi Bormioli;Esperienze;verre;verre à vin;vin;verre à pied;verre à vin à pied;Porto;verre à Porto "
"BOVE00030",,"Luigi Bormioli;Esperienze;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Sauvignon;verre à Sauvignon "
"BOVE00033",,"Luigi Bormioli;Magnifico;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00034",,"Luigi Bormioli;Magnifico;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00035",,"verre, verre à dégustation, verre de dégustation, verre à vin, verre à brandy, snifter, verre à eau, verre à eau à pied, magnifico, luigi bormioli, achat, vente, acheter "
"BOVE00036",,"Luigi Bormioli;Magnifico;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00037",,"Luigi Bormioli;Magnifico;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00038",,"Luigi Bormioli;Magnifico;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00753",,"verre, verre à vin, vin, verre à pied, verre à vin à pied, classico, schott zwiesel, achat, vente, acheter "
"BOVE00754",,"Schott Zwiesel;Classico;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00039",,"Luigi Bormioli;Linea Michelangelo;verre;verre à vin;vin;verre à pied;verre à vin à pied;verre à eau;verre à eau à pied "
"BOVE00040",,"Luigi Bormioli;Linea Michelangelo;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00041",,"Luigi Bormioli;Linea Michelangelo;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00042",,"Luigi Bormioli;Rubino;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00043",,"Luigi Bormioli;Rubino;verre;verre à vin;vin;verre à pied;verre à vin à pied;verre à eau;verre à eau à pied "
"BOVE00044",,"Luigi Bormioli;Rubino;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Bordeaux;Verre à vin de Bordeaux "
"BOVE00045",,"Luigi Bormioli;Rubino;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00047",,"Luigi Bormioli;Rubino;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00049",,"Luigi Bormioli;Vintage;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00050",,"Luigi Bormioli;Vintage;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00051",,"Luigi Bormioli;Giotto;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Bourgongne;verre à Bourgongne "
"BOVE00052",,"Luigi Bormioli;Giotto;verre;verre à eau "
"BOVE00053",,"Luigi Bormioli;Giotto;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00054",,"Bormioli Rocco;Premium;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Grand vin;verre à Grand vin "
"BOVE00055",,"Bormioli Rocco;Premium;verre;verre à eau "
"BOVE00056",,"Bormioli Rocco;Premium;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00057",,"Luigi Bormioli;Premium;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Cognac;verre à Cognac;verre à digestif "
"BOVE00058",,"Bormioli Rocco;Premium;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00059",,"Bormioli Rocco;Premium;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Brunello;verre à Brunello "
"BOVE00060",,"Bormioli Rocco, Premium, verre, verre à vin, vin, verre à pied, verre à vin à pied, Inao, verre à Inao, verres inao, verres à dégustation, verre a degustation, achat, vente, acheter "
"BOVE00061",,"Arcoroc;Savoie;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00062",,"Arcoroc;Savoie;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00063",,"Arcoroc;Savoie;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00064",="26102760314","Arcoroc;Savoie;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00065",="26102761403","Arcoroc;Savoie;verre;verre à vin;vin;verre à pied;verre à vin à pied;verre à eau;verre à eau à pied "
"BOVE00067",,"Arcoroc;Princesa;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00068",,"verre, verres, verre trempré, verre porto, verres porto, verre a porto, verres a porto, verre vin, verres vin, verre a vin, verres a vin, verre pied, verres pied, verre a pied, verres a pied, vin blanc, verre vin blanc, verres vin blanc, verre a vin blanc, verres a vin blanc, 14cl, 14 cl, arcoroc, princesa, verre princesa, verres princesa, achat, vente, acheter          ,"
"BOVE00069",="26102255704","verre, verres, verre trempré, verre porto, verres porto, verre a porto, verres a porto, verre vin, verres vin, verre a vin, verres a vin, verre pied, verres pied, verre a pied, verres a pied, vin blanc, verre vin blanc, verres vin blanc, verre a vin blanc, verres a vin blanc, 19cl, 19 cl, arcoroc, princesa, verre princesa, verres princesa, achat, vente, acheter
          ,"
"BOVE00070",="26102255674","verre, verres, verre trempré, verre eau, verres eau, verre a eau, verres a eau, verre vin, verres vin, verre a vin, verres a vin, verre pied, verres pied, verre a pied, verres a pied, vin rouge, verre vin rouge, verres vin rouge, verre a vin rouge, verres a vin rouge, 23cl, 23 cl, arcoroc, princesa, verre princesa, verres princesa, achat, vente, acheter
          ,"
"BOVE00071",,"verre, verres, verre trempré, verre eau, verres eau, verre a eau, verres a eau, verre vin, verres vin, verre a vin, verres a vin, verre pied, verres pied, verre a pied, verres a pied, vin rouge, verre vin rouge, verres vin rouge, verre a vin rouge, verres a vin rouge, arcoroc, princesa, verre princesa, verres princesa, achat, vente, acheter           ,"
"BOVE00072",="26102254271","flute, flutes, flute champagne, flutes champagne, flute a champagne, flutes a champagne, princesa, flute princesa, flutes princesa, flute a champagne princesa, flutes a champagne princesa, 15cl, 15 cl, arcoroc, achat, vente, acheter "
"BOVE00073",,"Arcoroc;Elegance;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00074",="26102763308","Arcoroc;Elegance;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00075",,"Arcoroc;Elegance;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00076",="26102763131","Arcoroc;Elegance;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00077",="26102763285","Arcoroc;Elegance;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00078",,"Arcoroc;Elegance;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00079",="26102763261","flûte, flûte à champagne, champagne, verre à champagne, coupe à champagne, elegance, arcoroc, achat, vente, acheter "
"BOVE00080",,"Arcoroc;Elegance;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00081",,"Arcoroc;Elegance;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00082",,"verre, verre à vin, vin, verre à pied, verre à vin à pied, touraine, arcoroc, achat, vente, acheter "
"BOVE00083",,"verre, verre à vin, vin, verre à pied, verre à vin à pied, arcoroc, touraine, achat, vente, acheter "
"BOVE00084",,"flûte, flûte à champagne, champagne, verre à champagne, coupe à champagne, touraine, arcoroc, achat, vente, acheter "
"BOVE00085",,"Arcoroc;Cépage;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00086",,"Arcoroc;Cépage;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00087",,"Arcoroc;Cépage;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00088",,"Arcoroc;Cépage;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00089",,"Arcoroc;Cépage;verre;verre à vin;vin;verre à pied;verre à vin à pied;verre à eau;verre à eau à pied "
"BOVE00090",,"Arcoroc;Cépage;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00091",,"Arcoroc;Cépage;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00092",,"Arcoroc;Sensation Exalt;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00093",,"Arcoroc;Sensation Exalt;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00094",,"Arcoroc;Sensation Exalt;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00095",,"Arcoroc;Sensation Exalt;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00097",,"Arcoroc;Cabernet;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00098",,"Arcoroc;Cabernet;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00099",,"Arcoroc;Cabernet;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00100",,"verre à cocktail, verres à cocktail, verre cocktail à pied, verres cocktails à pied, verre dry martini, verre martini, verres martini, 30cl, 30 cl,0,3l, cabernet, arcoroc, achat, vente, acheter "
"BOVE00101",,"Arcoroc;Cabernet;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00102",,"Arcoroc;Cabernet;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00103",,"Arcoroc;Cabernet;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00104",,"verre à vin, verres à vin, verre vin blanc, verres vin blanc, 19cl, 19 cl, lineal, arcoroc, achat, vente, acheter "
"BOVE00105",,"verre à vin, verres à vin, 25cl, 25 cl, lineal, arcoroc, achat, vente, acheter "
"BOVE00106",,"verre à vin, verres à vin, 31cl, 31 cl, lineal, arcoroc, achat, vente, acheter "
"BOVE00107",,"flute, flutes, coupe, coupes, flute a champagne, flutes a champagne, 18cl, 18 cl, lineal, arcoroc "
"BOVE00108",="26102761700","verre, verres, verre à vin, verres à vin, verre à pied, verre à vin à pied, verres à vin à pied, verres à pied, ballon, verre ballon, verres ballon,9,5,9,5cl,9,5 cl, arcoroc, achat, vente, acheter "
"BOVE00109",="26102716953","verre, verres, verre à vin, verres à vin, verre à pied, verre à vin à pied, verres à vin à pied, verres à pied, ballon, verre ballon, verres ballon,12, 12cl, 12 cl, arcoroc, achat, vente, acheter "
"BOVE00110",,"verre, verres, verre à vin, verres à vin, verre à pied, verre à vin à pied, verres à vin à pied, verres à pied, ballon, verre ballon, verres ballon,15, 15cl, 15 cl, arcoroc, achat, vente, acheter "
"BOVE00111",,"verre, verres, verre à vin, verres à vin, verre à pied, verre à vin à pied, verres à vin à pied, verres à pied, ballon, verre ballon, verres ballon,19, 19cl, 19 cl, arcoroc, achat, vente, acheter "
"BOVE00112",="26102716922","verre, verres, verre à vin, verres à vin, verre à pied, verre à vin à pied, verres à vin à pied, verres à pied, ballon, verre ballon, verres ballon, verre a eau, verres a eau,25, 25cl, 25 cl, arcoroc, achat, vente, acheter "
"BOVE00113",="26102716977","coupe, coupes, coupe champagne, coupe a champagne, coupes a champagne, coupes champagne, flute, flute champagne, flute a champagne, flutes, flutes champagne, flutes a champagne, ballon, arcoroc, achat, vente, acheter "
"BOVE00114",,"Arcoroc;Ballon;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00115",="26102493502","Arcoroc;Bacchus;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00116",,"Arcoroc;Viticole;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00117",="3260000000000","verre, verre à vin, vin, verre à pied, verre à vin à pied, viticole, arcoroc, achat, vente, acheter "
"BOVE00118",,"Arcoroc;Viticole;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00119",,"Arcoroc;Viticole;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00120",,"Cristal d'Arques;Ose;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00121",,"Cristal d'Arques;Ose;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00122",,"Cristal d'Arques;Ose;verre;verre à eau;gobelet;gobelet à eau "
"BOVE00123",,"Cristal d'Arques;Ose;verre;verre à eau;gobelet;gobelet à eau "
"BOVE00124",,"Cristal d'Arques;Ose;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00127",,"Cristal d'Arques;Ambassade;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00128",,"Schott Zwiesel;Congresso;verre;verre à eau;verre à eau à pied;verre à pied "
"BOVE00129",,"Schott Zwiesel;Congresso;verre;verre à eau;verre à eau à pied;verre à pied "
"BOVE00130",,"Schott Zwiesel;Congresso;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00131",,"Schott Zwiesel;Congresso;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00132",,"Schott Zwiesel;Congresso;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Bourgogne;Verre à vin de Bourgogne "
"BOVE00133",,"Schott Zwiesel;Congresso;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Bordeaux;Verre à vin de Bordeaux "
"BOVE00134",,"Schott Zwiesel;Congresso;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00135",,"Schott Zwiesel;Donna;verre;verre à eau "
"BOVE00136",,"Schott Zwiesel;Donna;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin de Bourgogne;verre à Verre à vin de Bourgogne "
"BOVE00137",,"Schott Zwiesel;Donna;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin de Bourgogne "
"BOVE00138",,"Schott Zwiesel;Donna;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00139",,"Schott Zwiesel;Donna;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin de Bordeaux "
"BOVE00140",,"Schott Zwiesel;Donna;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00141",,"Schott Zwiesel;Fine;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin de Bordeaux "
"BOVE00142",,"Schott Zwiesel;Fine;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin blanc "
"BOVE00143",,"Schott Zwiesel;Fine;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin de Bourgogne "
"BOVE00144",,"Schott Zwiesel;Fine;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin Riesling;verre à Verre à vin Riesling "
"BOVE00145",,"Schott Zwiesel;Fine;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00146",,"Schott Zwiesel;Fine;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00147",,"verre à vin, verres à vin, verre à vin ballon, verres à vin ballon, verre à dégustation, verres à dégustation, grand verre à vin, grands verres à vin, 30cl, 0.5 l, 30 cl, alternato, durobor, achat, vente, acheter "
"BOVE00148",,"verre à vin, verres à vin, verre à vin ballon, verres à vin ballon, verre à dégustation, verres à dégustation, grand verre à vin, grands verres à vin, 41cl, 0.4 l, 41 cl, alternato, durobor, achat, vente, acheter "
"BOVE00149",,"verre à vin, verres à vin, verre à vin ballon, verres à vin ballon, verre à dégustation, verres à dégustation, grand verre à vin, grands verres à vin, 52cl, 0.5 l, 52 cl, alternato, durobor, achat, vente, acheter "
"BOVE00151",,"Durobor;Elite;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00153",,"Durobor;Elite;verre;verre à vin;vin;verre à pied;verre à vin à pied;verre à eau;verre à eau à pied "
"BOVE00155",,"Durobor, Grand Cru, verre, verre à dégustation, verre de dégustation, verre à vin, verre à brandy, snifter, achat, vente, acheter "
"BOVE00156",,"Durobor;Fascination;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00157",,"verre, verre à vin, verre à pied, verres, verres à vin, verres à pied, verre à vin blanc, verre à vin rouge, verres à vin blanc, verres à vin rouge, fascination, durobor, achat, vente, acheter "
"BOVE00158",,"verre, verre à vin, verre à pied, verres, verres à vin, verres à pied, verre à vin rouge, verres à vin rouge, verre à eau, verres à eau, verre eau, verres eau, fascination, durobor, achat, vente, acheter "
"BOVE00159",,"verre, verre à dégustation, verre à pied, verres, verres à dégustation, verres à pied, verre à eau, verres à eau, verre eau, verres eau, fascination, durobor, achat, vente, acheter "
"BOVE00160",,"Durobor;Fascination;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00161",,"Durobor;Hostellerie;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00163",,"Durobor;Hostellerie;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00164",,"Durobor;Hostellerie;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00166",="5410000000000","Durobor;Hostellerie;verre;verre à vin;vin;verre à pied;verre à vin à pied;verre à eau;verre à eau à pied "
"BOVE00168",,"Durobor;Napoli;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00169",,"Durobor;Napoli;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00170",,"Durobor;Napoli;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00171",,"Vigneron, verre, verre à vin, vin, verre à pied, verre à vin à pied, napoli, durobor, achat, vente, acheter "
"BOVE00172",,"Durobor;Vigneron;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00173",="5410000000000","Durobor;Vigneron;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00174",,"Durobor;Vigneron;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00175",,"Durobor;Vigneron;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00181",,"Villeroy et Boch;Function;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin rouge "
"BOVE00182",,"Villeroy et Boch;Function;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin blanc "
"BOVE00183",,"Villeroy & Boch;Function;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin universel "
"BOVE00184",,"Villeroy et Boch;Function;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00185",,"Villeroy et Boch;Schumann's Wine;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin rouge "
"BOVE00186",,"Villeroy et Boch;Schumann's Wine;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin blanc "
"BOVE00187",,"Villeroy et Boch;Schumann's Wine;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00188",,"Villeroy et Boch;La divina;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin blanc "
"BOVE00189",,"Villeroy et Boch;La divina;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin de Bourgogne "
"BOVE00190",,"Villeroy et Boch;La divina;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin rouge "
"BOVE00191",,"Villeroy et Boch;La divina;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00192",,"Villeroy et Boch;Maxima;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin de Bordeaux  "
"BOVE00193",,"Villeroy et Boch;Maxima;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin de Bourgogne "
"BOVE00194",,"Villeroy et Boch;Maxima;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre à vin blanc "
"BOVE00195",,"Villeroy et Boch;Maxima;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00196",,"Chef & Sommelier, Grands Cépages, verre, verres, verre a vin, verres a vin, vin rouge, vin rouge pinot noir, pinot noir, bourgogne, achat, vente, acheter "
"BOVE00197",,"Arcoroc, Chef & Sommelier, Grands Cépages, verre, verres, verre a vin, verres a vin, vin rouge, vin rouge cabernet, cabernet, puissant, tannique, achat, vente, acheter "
"BOVE00198",,"Chef & Sommelier, Grands cépages, verre, verre à vin, verres a vin, vin, vin blanc, vins blancs, chardonnay, sauvignon, riesling, achat, vente, acheter "
"BOVE00199",,"Chef & Sommelier, Grands cépages, verre, verre à vin, verres a vin, vin, vin blanc, vins blancs, sauvignon, semillon, muscat, vin blanc liquoreux, vin blanc moelleux, achat, vente, acheter "
"BOVE00200",,"Chef & Sommelier, Grands Cépages, flute champagne, flute a champagne, flute, flutes, flutes a champagne, coupe, coupes, coupe a champagne, coupes a champagnes, coupe champagne, champagne, effervescent, achat, vente, acheter "
"BOVE00201",,"Arcoroc;Cabernet Tulipe;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00202",,"Arcoroc;Cabernet Tulipe;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00203",,"Arcoroc;Cabernet Tulipe;verre;verre à vin;vin;verre à pied;verre à vin à pied "
"BOVE00204",,"Arcoroc;Cabernet Tulipe;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00205",,"Arcoroc;Cabernet Tulipe;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter "
"BOVE00206",,"Arcoroc;Cabernet Tulipe;verre;verre à vin;vin;verre à pied;verre à vin à pied;Verre Cabernet Tulipe "
"BOVE00207",,"Arcoroc;Oméga;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin Grande Reserve "
"BOVE00208",,"Arcoroc;Oméga;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin Grande Cave "
"BOVE00210",,"Arcoroc;Oméga;verre;verre à dégustation;verre de dégustation;verre à vin;verre à brandy;snifter;Verre à vin Grand Vignoble "
"BOVE00215",="8000000000000","Luigi Bormioli;Dream;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00220",,"Luigi Bormioli;Académie du Vin;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00222",,"Bormioli Rocco;Fiore;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00223",,"flute, flutes, flute a champagne, flutes à champagne, coupe à champagne, coupes à champagne, verre à champagne, verre champagne, fiore, bormioli, bormioli rocco, achat, vente, acheter "
"BOVE00224",,"Bormioli Rocco, Calypso, flûte, flûte à champagne, champagne, verre à champagne, coupe à champagne, verre de champagne, 10cl, 10 cl, 11.3cl, 11.3 cl, coupe de champagne, achat, vente ,acheter "
"BOVE00225",,"Bormioli Rocco;Ypsilon;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00228",="26102761410","Arcoroc;Savoie;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00234",,"Arcoroc;Vigne;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00242",,"Schott Zwiesel;Classico;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
"BOVE00243",,"Schott Zwiesel;Diva;flûte;flûte à champagne;champagne;verre à champagne;coupe à champagne "
