"BOVA01330",1
"BOVA01331",1
"BOVA01332",1
"BOVA01333",1
"BOVA01334",1
"BOVA01335",1
"BOVA01336",1
"BOVA01337",1
"BOVA01338",1
"BOVA01340",1
"BOVA01341",1
"BOVA01342",1
"BOVA01343",1
"BOVA01345",1
"BOVA01350",1
"BOVA01352",1
"BOVA01353",1
"BOVA01354",1
"BOVA01355",2
"BOVA01356",1
"BOVA01357",1
"BOVA01358",1
"BOVA01359",2
"BOVA01360",1
"BOVA01361",1
"BOVA01362",1
"BOVA01363",2
"BOVA01364",2
"BOVA01365",1
"BOVA01366",1
"BOVA01367",1
"BOVA01368",1
"BOVA01369",1
"BOVA01370",1
"BOVA01371",1
"BOVA01372",1
"BOVA01373",1
"BOVA01374",1
"BOVA01375",1
"BOVA01376",1
"BOVA01377",1
"BOVA01378",1
"BOVA01379",1
"BOVA01380",1
"BOVA01381",1
"BOVA01382",1
"BOVA01383",1
"BOVA01384",1
"BOVA01385",1
"BOVA01386",1
"BOVA01387",1
"BOVA01388",1
"BOVA01389",1
"BOVA01390",2
"BOVA01391",1
"BOVA01392",1
"BOVA01393",1
"BOVA01394",2
"BOVA01395",1
"BOVA01396",1
"BOVA01397",1
"BOVA01399",2
"BOVA01400",2
"BOVA01401",2
"BOVA01403",2
"BOVA01404",2
"BOVA01405",2
"BOVA01406",2
"BOVA01407",2
"BOVA01408",2
"BOVA01409",2
"BOVA01410",2
"BOVA01413",2
"BOVA01414",1
"BOVA01415",1
"BOVA01416",2
"BOVA01417",1
"BOVA01418",1
"BOVA01420",2
"BOVA01421",2
"BOVA01423",1
"BOVA01424",1
"BOVA01425",1
"BOVA01426",1
"BOVA01427",1
"BOVA01428",1
"BOVA01429",1
"BOVA01430",1
"BOVA01431",1
"BOVA01433",1
"BOVA01434",1
"BOVA01435",1
"BOVA01436",1
"BOVA01437",2
"BOVA01438",1
"BOVA01439",1
"BOVA01441",1
"BOVA01442",1
"BOVA01443",1
"BOVA01445",1
"BOVA01446",1
"BOVA01447",1
"BOVA01449",1
"BOVA01453",1
"BOVA01454",1
"BOVA01455",1
"BOVA01456",1
"BOVA01457",1
"BOVA01458",1
"BOVA01459",2
"BOVA01460",1
"BOVA01461",1
"BOVA01463",1
"BOVA01466",1
"BOVA01467",1
"BOVA01468",1
"BOVA01469",1
"BOVA01470",2
"BOVA01471",2
"BOVA01472",2
"BOVA01473",2
"BOVA01474",2
"BOVA01475",2
"BOVA01476",2
"BOVA01477",2
"BOVA01478",2
"BOVA01481",2
"BOVA01482",2
"BOVA01484",2
"BOVA01485",1
"BOVA01487",1
"BOVA01501",2
"BOVA01506",1
"BOVA01507",1
"BOVA01508",1
"BOVA01509",1
"BOVA01510",1
"BOVA01511",1
"BOVA01512",2
"BOVA01513",2
"BOVA01514",1
"BOVA01515",1
"BOVA01516",2
"BOVA01517",2
"BOVA01518",1
"BOVA01519",1
"BOVA01520",1
"BOVA01521",1
"BOVA01522",1
"BOVA01523",1
"BOVA01524",1
"ME00001",1
"ME00002",1
"ME00003",1
"ME00004",1
"ME00005",1
"ME00006",1
"ME00007",1
"ME00008",1
"ME00009",1
"ME00010",1
"ME00012",1
"ME00013",1
"ME00014",1
"ME00016",1
"ME00017",1
"ME00018",1
"ME00019",1
"ME00020",1
"ME00021",1
"ME00022",1
"ME00023",1
"ME00024",1
"ME00025",1
"ME00026",1
"ME00027",1
"ME00028",1
"ME00029",1
"ME00030",1
"ME00031",1
"ME00032",1
"ME00034",1
"ME00035",1
"ME00036",1
"ME00037",1
"ME00038",1
"ME00039",1
"ME00040",1
"ME00041",1
"ME00042",1
"ME00043",1
"ME00044",1
"ME00045",1
"ME00046",1
"ME00047",1
"ME00048",1
"ME00049",1
"ME00050",1
"ME00052",1
"ME00053",1
"ME00054",1
"ME00055",1
"ME00056",1
"ME00057",1
"ME00058",1
"ME00059",1
"ME00061",1
"ME00062",1
"ME00063",1
"ME00064",1
"ME00065",1
"ME00066",1
"ME00067",1
"ME00068",1
"ME00070",1
"ME00071",1
"ME00072",1
"ME00073",1
"ME00074",1
"ME00075",1
"ME00076",1
"ME00077",1
"ME00078",1
"ME00080",1
"ME00081",1
"ME00082",1
"ME00083",1
"ME00084",1
"ME00085",1
"ME00086",1
"ME00087",1
"ME00088",1
"ME00089",1
"ME00090",1
"ME00091",1
"ME00092",1
"ME00093",1
"ME00094",1
"ME00095",1
"ME00097",1
"ME00098",1
"ME00099",1
"ME00100",1
"ME00101",1
"ME00102",1
"ME00103",1
"ME00104",1
"ME00105",1
"ME00106",1
"ME00107",1
"ME00108",1
"ME00109",1
"ME00110",1
"ME00111",1
"ME00112",1
"ME00113",1
"ME00118",1
"ME00114",1
"ME00115",1
"ME00116",1
"ME00119",1
"ME00120",1
"ME00121",1
"ME00122",1
"ME00123",1
"ME00124",1
"ME00125",1
"ME00126",1
"ME00127",1
"ME00128",1
"ME00129",1
"ME00130",1
"ME00131",1
"ME00132",1
"ME00133",1
"ME00134",1
"ME00135",1
"ME00136",1
"ME00137",1
"ME00138",1
"ME00139",1
"ME00140",1
"ME00141",1
"ME00142",1
"ME00143",1
"ME00144",2
"ME00145",1
"ME00146",1
"ME00147",1
"ME00148",1
"ME00149",1
"ME00150",1
"ME00151",1
"ME00152",1
"ME00153",1
"ME00154",1
"ME00155",1
"ME00156",1
"ME00157",1
"ME00158",1
"ME00159",1
"ME00160",1
"ME00161",1
"ME00162",1
"ME00163",1
"ME00164",1
"ME00165",1
"ME00166",2
"ME00167",1
"ME00168",1
"ME00169",1
"ME00170",1
"ME00171",1
"ME00172",1
"ME00173",1
"ME00174",1
"ME00175",1
"ME00176",1
"ME00177",2
"ME00178",1
"ME00179",1
"ME00180",1
"ME00181",1
"ME00182",1
"ME00183",1
"ME00184",1
"ME00185",1
"ME00186",1
"ME00187",1
"ME00188",2
"ME00189",1
"ME00190",1
"ME00191",1
"ME00192",1
"ME00193",1
"ME00194",1
"ME00195",1
"ME00196",1
"ME00197",1
"ME00198",1
"ME00199",2
"ME00200",1
"ME00201",1
"ME00202",1
"ME00203",1
"ME00204",1
"ME00205",1
"ME00206",1
"ME00207",1
"ME00208",1
"ME00209",1
"ME00210",2
"ME00211",1
"ME00212",1
"ME00213",1
"ME00214",1
"ME00215",1
"ME00216",1
"ME00217",1
"ME00218",1
"ME00219",1
"ME00220",1
"ME00221",2
"ME00222",1
"ME00223",1
"ME00224",1
"ME00225",1
"ME00226",1
"ME00227",1
"ME00228",1
"ME00229",1
"ME00230",1
"ME00231",1
"ME00232",2
"ME00233",1
"ME00234",1
"ME00235",1
"ME00236",1
"ME00237",1
"ME00238",1
"ME00239",1
"ME00240",1
"ME00241",1
"ME00242",1
"ME00243",2
"ME00244",1
"ME00245",1
"ME00246",1
"ME00247",1
"ME00248",1
"ME00249",1
"ME00250",1
"ME00251",1
"ME00252",1
"ME00253",1
"ME00254",2
"ME00255",1
"ME00256",1
"ME00257",1
"ME00258",1
"ME00259",1
"ME00260",1
"ME00261",1
"ME00262",1
"ME00263",1
"ME00264",1
"ME00265",2
"ME00266",1
"ME00267",1
"ME00268",1
"ME00269",1
"ME00270",1
"ME00271",1
"ME00272",1
"ME00273",1
"ME00274",1
"ME00275",1
"ME00276",2
"ME00277",1
"ME00279",1
"ME00281",1
"ME00283",1
"ME00285",1
"ME00287",1
"ME00289",1
"ME00291",1
"ME00293",1
"ME00295",1
"ME00297",2
"ME00299",2
"ME00300",2
"ME00301",2
"ME00302",2
"ME00303",2
"ME00304",2
"ME00305",2
"ME00306",2
"ME00307",2
"ME00308",2
"ME00309",2
"ME00310",2
"ME00311",2
"ME00312",2
"ME00313",2
"ME00314",2
"ME00315",2
"ME00316",2
"ME00317",2
"ME00318",2
"ME00319",2
"ME00320",2
"ME00321",2
"ME00322",2
"ME00323",2
"ME00324",2
"ME00325",2
"ME00326",2
"ME00327",2
"ME00328",2
"ME00329",2
"ME00330",2
"ME00331",2
"ME00332",2
"ME00333",2
"ME00334",2
"ME00335",2
"ME00336",2
"ME00337",2
"ME00338",2
"ME00339",2
"ME00340",2
"ME00341",2
"ME00342",2
"ME00343",2
"ME00344",2
"ME00345",2
"ME00346",2
"ME00347",2
"ME00348",2
"ME00349",2
"ME00350",2
"ME00351",2
"ME00352",2
"ME00353",2
"ME00354",2
"ME00355",2
"ME00356",2
"ME00357",2
"ME00358",2
"ME00359",2
"ME00360",2
"ME00361",2
"ME00362",2
"ME00363",2
"ME00364",2
"ME00365",2
"ME00366",2
"ME00367",2
"ME00368",2
"ME00369",2
"ME00370",2
"ME00371",2
"ME00372",2
"ME00373",2
"ME00374",2
"ME00375",2
"ME00376",2
"ME00377",2
"ME00378",2
"ME00379",2
"ME00380",2
"ME00381",2
"ME00382",2
"ME00383",2
"ME00384",2
"ME00385",2
"ME00386",2
"ME00387",2
"ME00388",2
"ME00389",2
"ME00390",2
"ME00391",2
"ME00392",2
"ME00393",2
"ME00394",2
"ME00395",2
"ME00396",2
"ME00397",2
"ME00398",2
"ME00399",2
"ME00400",2
"ME00401",2
"ME00402",2
"ME00403",2
"ME00404",2
"ME00405",2
"ME00406",2
"ME00407",2
"ME00408",2
"ME00409",2
"ME00410",2
"ME00411",2
"ME00412",2
"ME00413",2
"ME00414",2
"ME00415",2
"ME00416",2
"ME00417",2
"ME00418",2
"ME00419",2
"ME00420",2
"ME00421",2
"ME00422",2
"ME00423",2
"ME00424",2
"ME00425",2
"ME00426",2
"ME00427",2
"ME00428",2
"ME00429",2
"ME00430",2
"ME00431",2
"ME00432",2
"ME00433",2
"ME00434",2
"ME00435",2
"ME00436",2
"ME00437",2
"ME00438",1
"ME00439",2
"ME00440",2
"ME00441",2
"ME00442",2
"ME00443",1
"ME00444",2
"ME00445",2
"ME00446",2
"ME00447",2
"ME00448",2
"ME00449",1
"ME00450",2
"ME00451",1
"ME00452",1
"ME00453",2
"ME00454",2
"ME00455",1
"ME00456",2
"ME00457",2
"ME00458",2
"ME00459",2
"ME00460",1
"ME00461",1
"ME00462",1
"ME00463",1
"ME00464",2
"ME00465",1
"ME00466",1
"ME00467",2
"ME00468",2
"ME00469",2
"ME00470",2
"ME00471",2
"ME00472",2
"ME00473",2
"ME00474",2
"ME00475",2
"ME00476",2
"ME00477",2
"CLBATE0001",2
"ME00479",2
"ME00480",2
"ME00481",2
"ME00482",2
"ME00483",2
"ME00484",2
"ME00485",2
"ME00486",2
"ME00487",2
"ME00488",1
"ME00489",2
"ME00490",2
"ME00491",2
"ME00492",2
"ME00493",2
"BOVE00001",2
"BOVE00002",1
"BOVE00003",1
"BOVE00005",2
"BOVE00006",1
"BOVE00007",1
"BOVE00008",1
"BOVE00009",1
"BOVE00010",1
"BOVE00011",1
"BOVE00012",1
"BOVE00013",1
"BOVE00016",2
"BOVE00017",2
"BOVE00018",2
"BOVE00020",1
"BOVE00021",1
"BOVE00022",1
"BOVE00023",1
"BOVE00024",2
"BOVE00025",2
"BOVE00026",2
"BOVE00027",2
"BOVE00028",2
"BOVE00029",2
"BOVE00030",2
"BOVE00033",1
"BOVE00034",1
"BOVE00035",1
"BOVE00036",1
"BOVE00037",2
"BOVE00038",1
"BOVE00753",2
"BOVE00754",1
"BOVE00039",1
"BOVE00040",1
"BOVE00041",1
"BOVE00042",1
"BOVE00043",1
"BOVE00044",1
"BOVE00045",1
"BOVE00047",1
"BOVE00049",2
"BOVE00050",1
"BOVE00051",2
"BOVE00052",2
"BOVE00053",2
"BOVE00054",2
"BOVE00055",2
"BOVE00056",2
"BOVE00057",2
"BOVE00058",2
"BOVE00059",2
"BOVE00060",2
"BOVE00061",2
"BOVE00062",1
"BOVE00063",1
"BOVE00064",1
"BOVE00065",1
"BOVE00067",2
"BOVE00068",1
"BOVE00069",1
"BOVE00070",1
"BOVE00071",1
"BOVE00072",1
"BOVE00073",2
"BOVE00074",1
"BOVE00075",1
"BOVE00076",1
"BOVE00077",1
"BOVE00078",1
"BOVE00079",1
"BOVE00080",1
"BOVE00081",1
"BOVE00082",1
"BOVE00083",1
"BOVE00084",1
"BOVE00085",2
"BOVE00086",1
"BOVE00087",1
"BOVE00088",1
"BOVE00089",2
"BOVE00090",1
"BOVE00091",2
"BOVE00092",1
"BOVE00093",1
"BOVE00094",1
"BOVE00095",1
"BOVE00097",1
"BOVE00098",1
"BOVE00099",1
"BOVE00100",1
"BOVE00101",1
"BOVE00102",1
"BOVE00103",1
"BOVE00104",1
"BOVE00105",1
"BOVE00106",1
"BOVE00107",1
"BOVE00108",1
"BOVE00109",1
"BOVE00110",1
"BOVE00111",1
"BOVE00112",1
"BOVE00113",1
"BOVE00114",2
"BOVE00115",1
"BOVE00116",1
"BOVE00117",1
"BOVE00118",1
"BOVE00119",1
"BOVE00120",1
"BOVE00121",1
"BOVE00122",1
"BOVE00123",1
"BOVE00124",1
"BOVE00127",2
"BOVE00128",2
"BOVE00129",2
"BOVE00130",2
"BOVE00131",2
"BOVE00132",2
"BOVE00133",2
"BOVE00134",2
"BOVE00135",2
"BOVE00136",2
"BOVE00137",2
"BOVE00138",2
"BOVE00139",2
"BOVE00140",1
"BOVE00141",1
"BOVE00142",1
"BOVE00143",1
"BOVE00144",1
"BOVE00145",1
"BOVE00146",1
"BOVE00147",1
"BOVE00148",1
"BOVE00149",1
"BOVE00151",2
"BOVE00153",2
"BOVE00155",1
"BOVE00156",2
"BOVE00157",1
"BOVE00158",1
"BOVE00159",2
"BOVE00160",1
"BOVE00161",2
"BOVE00163",2
"BOVE00164",2
"BOVE00166",2
"BOVE00168",1
"BOVE00169",1
"BOVE00170",1
"BOVE00171",1
"BOVE00172",1
"BOVE00173",1
"BOVE00174",1
"BOVE00175",1
"BOVE00181",2
"BOVE00182",2
"BOVE00183",2
"BOVE00184",2
"BOVE00185",2
"BOVE00186",2
"BOVE00187",2
"BOVE00188",2
"BOVE00189",2
"BOVE00190",2
"BOVE00191",2
"BOVE00192",2
"BOVE00193",2
"BOVE00194",2
"BOVE00195",2
"BOVE00196",1
"BOVE00197",1
"BOVE00198",1
"BOVE00199",1
"BOVE00200",1
"BOVE00201",1
"BOVE00202",1
"BOVE00203",1
"BOVE00204",1
"BOVE00205",1
"BOVE00206",2
"BOVE00207",1
"BOVE00208",2
"BOVE00210",2
"BOVE00215",1
"BOVE00220",2
"BOVE00222",1
"BOVE00223",1
"BOVE00224",1
"BOVE00225",1
"BOVE00228",1
"BOVE00234",1
"BOVE00242",1
"BOVE00243",1
"BOVE00247",1
"BOVE00248",1
"BOVE00249",1
"BOVE00250",1
"BOVE00255",1
"BOVE00260",2
"BOVE00261",1
"BOVE00262",1
"BOVE00264",2
"BOVE00265",2
"BOVE00267",1
"BOVE00268",1
"BOVE00270",2
"BOVE00271",1
"BOVE00272",1
"BOVE00273",1
"BOVE00274",2
"BOVE00275",1
"BOVE00276",1
"BOVE00277",1
"BOVE00278",1
"BOVE00279",1
"BOVE00280",1
"BOVE00281",1
"BOVE00282",1
"BOVE00283",1
"BOVE00284",1
"BOVE00285",1
"BOVE00286",1
"BOVE00287",1
"BOVE00288",1
"BOVE00289",1
"BOVE00290",1
"BOVE00291",1
"BOVE00292",1
"BOVE00293",1
"BOVE00294",1
"BOVE00295",1
"BOVE00296",1
"BOVE00297",2
"BOVE00302",1
"BOVE00303",1
"BOVE00304",1
"BOVE00305",1
"BOVE00306",1
"BOVE00307",1
"BOVE00308",1
"BOVE00309",1
"BOVE00311",1
"BOVE00312",1
"BOVE00313",1
"BOVE00321",1
"BOVE00322",1
"BOVE00324",1
"BOVE00325",1
"BOVE00326",1
"BOVE00327",2
"BOVE00329",2
"BOVE00334",1
"BOVE00335",1
"BOVE00336",1
"BOVE00339",1
"BOVE00341",1
"BOVE00342",1
"BOVE00343",1
"BOVE00344",1
"BOVE00345",1
"BOVE00348",1
"BOVE00349",1
"BOVE00350",1
"BOVE00351",2
"BOVE00352",1
"BOVE00354",1
"BOVE00355",1
"BOVE00356",1
"BOVE00358",1
"BOVE00359",1
"BOVE00360",1
"BOVE00361",1
"BOVE00362",1
"BOVE00363",1
"BOVE00364",1
"BOVE00365",1
"BOVE00366",1
"BOVE00369",2
"BOVE00372",2
"BOVE00373",2
"BOVE00374",1
"BOVE00375",1
"BOVE00376",1
"BOVE00377",1
"BOVE00378",1
"BOVE00379",1
"BOVE00380",1
"BOVE00381",1
"BOVE00382",2
"BOVE00383",2
"BOVE00384",1
"BOVE00385",2
"BOVE00386",2
"BOVE00387",1
"BOVE00389",1
"BOVE00391",1
"BOVE00393",1
"BOVE00394",1
"BOVE00395",1
"BOVE00397",1
"BOVE00398",1
"BOVE00399",1
"BOVE00400",1
"BOVE00401",1
"BOVE00402",2
"BOVE00403",1
"BOVE00404",1
"BOVE00405",1
"BOVE00418",1
"BOVE00419",1
"BOVE00420",1
"BOVE00421",1
"BOVE00422",1
"BOVE00423",1
"BOVE00424",1
"BOVE00425",1
"BOVE00426",1
"BBR0010002",1
"BOVE00443",1
"BOVE00444",1
"BOVE00445",1
"BOVE00446",1
"BOVE00447",2
"BOVE00448",2
"BOVE00450",1
"BOVE00451",1
"BOVE00452",1
"BOVE00454",1
"BOVE00455",1
"BOVE00457",1
"BOVE00458",1
"BOVE00461",2
"BOVE00463",1
"BOVE00465",1
"BOVE00468",1
"BOVE00469",1
"BOVE00470",1
"BOVE00471",2
"BOVE00472",2
"BOVE00474",2
"BOVE00475",1
"BOVE00476",1
"BOVE00477",2
"BOVE00478",1
"BOVE00479",1
"BOVE00480",1
"BOVE00481",1
"BOVE00482",1
"BOVE00483",1
"LAR7505020",1
"BOVE00488",1
"BOVE00489",1
"BOVE00490",1
"BOVE00492",1
"BOVE00493",1
"BOVE00494",1
"BOVE00495",1
"BOVE00496",1
"BOVE00497",1
"BOVE00501",1
"BOVE00502",2
"BOVE00503",1
"BOVE00505",1
"BOVE00506",1
"BOVE00507",2
"BOVE00508",1
"BOVE00509",2
"BOVE00510",1
"BOVE00511",1
"BOVE00512",1
"BOVE00513",1
"BOVE00514",1
"BOVE00516",2
"BOVE00517",1
"BOVE00518",1
"BOVE00519",1
"BOVE00520",1
"BOVE00521",2
"BOVE00522",1
"BOVE00523",1
"BOVE00524",1
"BOVE00526",1
"BOVE00527",1
"BOVE00528",1
"BOVE00529",1
"BOVE00530",1
"BOVE00531",2
"BOVE00532",1
"BOVE00533",1
"BOVE00534",1
"BOVE00535",2
"BOVE00536",1
"BOVE00537",1
"BOVE00538",2
"BOVE00539",1
"BOVE00540",1
"BOVE00541",2
"BOVE00542",1
"BOVE00543",1
"BOVE00545",1
"BOVE00547",1
"BOVE00554",1
"BOVE00555",1
"BOVE00556",1
"BOVE00557",1
"BOVE00558",1
"BOVE00559",1
"BOVE00564",1
"BOVE00565",1
"BOVE00566",1
"BOVE00567",1
"BOVE00568",1
"BOVE00569",1
"BOVE00570",1
"BOVE00571",1
"BOVE00572",1
"BOVE00573",1
"BOVE00574",1
"BOVE00575",1
"BOVE00577",1
"BOVE00579",1
"BOVE00580",2
"BOVE00584",1
"BOVE00585",1
"BOVE00586",1
"BOVE00587",1
"BOVE00588",1
"BOVE00589",1
"BOVE00590",1
"BOVE00591",1
"BOVE00595",1
"BOVE00597",2
"BOVE00598",2
"BOVE00599",2
"BOVE00600",1
"BOVE00601",1
"BOVE00602",2
"BOVE00603",2
"BOVE00604",2
"BOVE00605",2
"BOVE00606",1
"BOVE00607",2
"BOVE00608",1
"BOVE00609",2
"BOVE00610",1
"BOVE00612",1
"BOVE00613",1
"BOVE00615",1
"BOVE00616",2
"BOVE00617",1
"BOVE00618",1
"BOVE00619",1
"BOVE00620",1
"BOVE00621",1
"BOVE00622",1
"BOVE00623",1
"BOVE00624",2
"BOVE00625",1
"BOVE00626",1
"BOVE00627",1
"BOVE00628",1
"BOVE00629",2
"BOVE00630",1
"BOVE00631",1
"BOVE00632",1
"BOVE00633",1
"BOVE00635",1
"BOVE00636",2
"68500",1
"68501",1
"68402",1
"PCUI41473-50",1
"GP112.71",1
"BOVE00653",1
"BOVE00654",1
"BOVE00656",1
"BOVE00657",2
"BOVE00658",1
"BOVE00659",1
"BOVE00679",1
"BOVE00680",1
"BOVE00681",1
"BOVE00682",1
"BOVE00683",1
"BOVE00684",1
"CLBMIC0002",1
"BOVE00686",1
"BOVE00687",1
"BOVE00697",2
"BOVE00704",1
"BOVE00705",1
"BOVE00706",1
"BOVE00707",1
"CLRCRA0001",1
"CLRCRA0002",1
"CLRCRA0004",1
"BOVE00711",1
"BOVE00712",1
"BOVE00715",2
"BOVE00716",2
"BOVE00717",1
"BOVE00718",1
"BOVE00719",1
"BOVE00720",1
"BOVE00721",1
"BOVE00722",1
"BOVE00724",2
"CARPIC0001",1
"BOVE00730",1
"BOVE00749",1
"BOVE00755",1
"BOVE00756",1
"BOVE00757",1
"BOVE00758",1
"BOVE00759",1
"BOVE00760",1
"BOVE00761",1
"BOVE00762",1
"BOVE00763",1
"BOVE00764",1
"BOVE00765",1
"BOVE00766",1
"BOVE00767",1
"BOVE00768",1
"BOVE00770",1
"BOVE00771",1
"BOVE00772",1
"BOVE00773",1
"BOVE00774",1
"BOVE00775",1
"BOVE00776",1
"BOVE00777",1
"BOVE00778",1
"BOVE00779",1
"BOVE00780",1
"BOVE00781",1
"BOVE00782",1
"BOVE00783",1
"BOVE00784",1
"BOVE00785",1
"BOVE00787",1
"BOAL00023",1
"BOAL00024",1
"BOAL00025",1
"BOAL00026",1
"BOAL00027",1
"BOAL00028",1
"BOAL00029",1
"BOAL00030",1
"BOAL00031",1
"BOAL00032",1
"BOAL00033",1
"BOAL00034",1
"BOAL00035",1
"BOAL00036",1
"BOAL00037",1
"BOAL00038",1
"BOAL00039",1
"BOAL00040",1
"BOAL00041",1
"BOAL00042",1
"BOAL00075",1
"BOAL00074",1
"BOAL00073",1
"BOAL00077",1
"BOAL00076",1
"BOAL00078",1
"BOAL00079",1
"BOAL00080",1
"BOAL00081",1
"BOAL00082",1
"BOAL00093",1
"BOAL00094",1
"BOAL00095",1
"BOAL00096",1
"BOAL00097",1
"BOAL00098",1
"BOAL00099",1
"BOAL00100",1
"BOAL00101",1
"BOAL00102",1
"BOAL00103",1
"BOAL00104",1
"BOAL00105",1
"BOAL00106",1
"BOAL00109",1
"BOAL00108",1
"BOAL00107",1
"BOAL00111",1
"BOAL00110",2
"BOAL00112",1
"BOAL00116",1
"BOAL00114",1
"BOAL00113",1
"BOAL00115",1
"BOAL00117",2
"BOAL00119",2
"BOAL00121",2
"BOAL00120",2
"BOAL00122",2
"BOAL00126",2
"BOAL00124",2
"BOAL00123",2
"BOAL00125",2
"BOAL00167",1
"BOAL00168",1
"BOAL00169",1
"BOAL00170",1
"BOAL00171",1
"BOAL00172",1
"BOAL00173",1
"BOAL00174",1
"BOAL00175",1
"BOAL00176",1
"BOAL00177",1
"BOAL00178",1
"BOAL00179",1
"BOAL00180",1
"BOAL00181",1
"BOAL00182",1
"BOAL00183",1
"BOAL00184",1
"BOAL00206",1
"BOAL00187",1
"BOAL00261",1
"BOAL00245",1
"BOAL00238",1
"BOAL00226",1
"BOAL00219",1
"BOAL00197",1
"BOAL00210",1
"BOAL00194",1
"BOAL00189",1
"BOAL00263",1
"BOAL00251",1
"BOAL00247",1
"BOAL00240",1
"BOAL00228",1
"BOAL00221",1
"BOAL00217",1
"BOAL00211",1
"BOAL00191",1
"BOAL00198",1
"BOAL00208",1
"BOAL00195",1
"BOAL00190",1
"BOAL00264",1
"BOAL00252",1
"BOAL00248",1
"BOAL00241",1
"BOAL00229",1
"BOAL00222",1
"BOAL00231",1
"BOAL00204",1
"BOAL00257",1
"BOAL00235",1
"BOAL00260",1
"BOAL00201",2
"BOAL00253",2
"BOAL00230",2
"BOAL00205",1
"BOAL00186",1
"BOAL00259",1
"BOAL00244",1
"BOAL00237",1
"BOAL00225",1
"BOAL00218",1
"BOAL00196",1
"BOAL00209",1
"BOAL00188",1
"BOAL00262",1
"BOAL00246",1
"BOAL00239",1
"BOAL00227",1
"BOAL00220",1
"BOAL00207",1
"BOAL00273",2
"BOAL00274",2
"BOAL00275",2
"BOAL00276",2
"BOAL00278",2
"BOAL00277",2
"BOAL00282",2
"BOAL00280",2
"BOAL00279",2
"BOAL00281",2
"BOAL00285",2
"BOAL00284",2
"BOAL00283",2
"BOAL00288",2
"BOAL00287",2
"BOAL00286",2
"BOAL00292",2
"BOAL00290",2
"BOAL00289",2
"BOAL00291",2
"BOAL00295",2
"BOAL00294",2
"BOAL00293",2
"BOAL00298",2
"BOAL00297",2
"BOAL00296",2
"BOAL00302",2
"BOAL00300",2
"BOAL00299",2
"BOAL00301",2
"BOAL00317",1
"BOAL00318",1
"BOAL00319",1
"BOAL00321",1
"BOAL00320",1
"BOAL00322",1
"BOAL00325",1
"BOAL00324",1
"BOAL00323",1
"BOAL00326",1
"BOAL00327",1
"BOAL00328",1
"BOAL00329",1
"BOAL00330",1
"BOAL00340",1
"BOAL00342",1
"BOAL00341",1
"BOAL00343",1
"BOAL00344",1
"BOAL00345",1
"BOAL00349",1
"BOAL00348",1
"BOAL00347",1
"BOAL00346",1
"BOAL00350",1
"BOAL00352",1
"BOAL00351",1
"BOAL00355",1
"BOAL00354",1
"BOAL00353",1
"BOAL00358",1
"BOAL00357",1
"BOAL00356",1
"BOAL00359",1
"BOAL00361",2
"BOAL00362",1
"BOAL00363",2
"BOAL00365",1
"BOAL00366",2
"BOAL00367",2
"BOAL00368",2
"BGD0010002",1
"BGD0010003",1
"BOAL00373",1
"BGD0010004",1
"BGD0010005",1
"BGD0010006",1
"GDMO189991",1
"BOAL00380",1
"BOAL00381",1
"BOAL00383",2
"BOAL00382",1
"BOAL00384",2
"BOAL00386",1
"BOAL00385",1
"BOAL00387",1
"BOAL00388",1
"BOAL00389",2
"BOAL00390",1
"BOAL00393",2
"BOAL00391",2
"BOAL00392",1
"BOAL00396",1
"BOAL00394",2
"BOAL00397",2
"BOAL00398",1
"BOAL00399",1
"BOAL00400",1
"BOAL00403",1
"BOAL00402",1
"BOAL00401",1
"BOAL00406",1
"BOAL00405",1
"BOAL00404",1
"BOAL00407",1
"BOAL00408",1
"BOAL00409",1
"BOAL00410",1
"BOAL00412",1
"BOAL00411",1
"BOAL00413",1
"BOAL00416",1
"BOAL00415",1
"BOAL00414",1
"BOAL00417",1
"BOAL01492",1
"BOAL00418",1
"BOAL01493",1
"BOAL00422",1
"BOAL00423",1
"BOAL00421",1
"BOAL00426",1
"BOAL00425",1
"BOAL00424",1
"BOAL00427",1
"BOAL00428",1
"BOAL00429",1
"BOAL00430",1
"BOAL00433",1
"BOAL00432",1
"BOAL00431",1
"BOAL00436",1
"BOAL00435",1
"BOAL00434",1
"BOAL00437",1
"BOAL00448",1
"BOAL00449",1
"BOAL00450",1
"BOAL00452",1
"BOAL00451",1
"BOAL00453",1
"BOAL00456",1
"BOAL00455",1
"BOAL00454",1
"BOAL00457",1
"BOAL00468",1
"BOAL00469",1
"BOAL00470",1
"BOAL00473",1
"BOAL00472",1
"BOAL00471",1
"BOAL00476",1
"BOAL00475",1
"BOAL00474",1
"BOAL00477",1
"BOAL00478",1
"BOAL00479",1
"BOAL00480",1
"BOAL00482",1
"BOAL00481",1
"BOAL00483",1
"BOAL00486",1
"BOAL00485",1
"BOAL00484",1
"BOAL00487",1
"BOAL00559",2
"BOAL00560",2
"BOAL00561",2
"BOAL00556",2
"BOAL00558",2
"BOAL00557",2
"BOAL00564",2
"BOAL00563",2
"BOAL00562",2
"BOAL00565",2
"BOAL00568",2
"BOAL00567",2
"BOAL00566",2
"BOAL00571",2
"BOAL00570",2
"BOAL00569",2
"BOAL00575",2
"BOAL00573",2
"BOAL00572",2
"BOAL00574",2
"BOAL00578",2
"BOAL00577",2
"BOAL00576",2
"BOAL00581",2
